Invoice ID,Date,Time,Gender,Location,City,Member,Category,Price,Quantity,Total,Payment,Rating
113865610,3/6/2018,11:30,Female,Brookfield,NewYork,No,Sporting,35,4,140,Gpay,5
5906917,1/28/2018,10:00,Female,Brookfield,NewYork,Yes,Furniture,16,3,48,Cash,3
673511320,3/22/2018,18:36,Male,Brookfield,NewYork,Yes,Groceries,49,2,98,Card,2
256137022,2/15/2018,19:54,Male,Brookfield,NewYork,Yes,Fashion,65,7,455,Gpay,5
446058586,1/13/2018,12:02,Male,Water tower,Chicago,No,Groceries,73,7,511,Cash,3
761671458,1/27/2018,20:48,Female,Water tower,Chicago,Yes,Sporting,98,2,196,Card,4
195735654,2/20/2018,18:19,Male,Water tower,Chicago,Yes,Clothing,67,6,402,Gpay,5
432408930,2/6/2018,12:38,Male,Park lane,Dallas,No,Groceries,23,2,46,Gpay,2
910566694,2/8/2018,10:11,Female,Park lane,Dallas,Yes,Books,100,3,300,Cash,3
401049714,1/5/2018,18:01,Female,Brookfield,NewYork,No,Sporting,53,3,159,Card,3
716893489,3/13/2018,10:55,Female,Water tower,Chicago,Yes,Furniture,94,1,94,Card,1
658692054,1/29/2018,19:14,Male,Park lane,Dallas,No,Clothing,2,7,14,Cash,1
475942982,1/25/2018,18:41,Male,Brookfield,NewYork,Yes,Furniture,56,3,168,Cash,2
811797998,1/9/2018,13:34,Male,Park lane,Dallas,Yes,Sporting,49,7,343,Card,2
49010573,2/7/2018,18:09,Female,Water tower,Chicago,No,Books,72,5,360,Card,1
668627461,1/19/2018,16:19,Female,Water tower,Chicago,Yes,Clothing,57,2,114,Card,4
814161168,2/3/2018,12:55,Male,Brookfield,NewYork,No,Groceries,55,1,55,Card,3
589485033,1/10/2018,11:00,Male,Water tower,Chicago,No,Furniture,95,1,95,Gpay,3
962620975,2/4/2018,15:19,Male,Park lane,Dallas,Yes,Groceries,16,4,64,Gpay,2
681108606,2/23/2018,12:37,Female,Water tower,Chicago,Yes,Groceries,12,1,12,Cash,3
152123727,3/7/2018,13:47,Male,Water tower,Chicago,No,Clothing,6,6,36,Card,1
743948077,3/19/2018,17:54,Female,Brookfield,NewYork,Yes,Furniture,68,3,204,Gpay,4
830395693,2/9/2018,19:52,Male,Brookfield,NewYork,No,Fashion,54,6,324,Card,3
107754660,2/26/2018,14:04,Female,Water tower,Chicago,No,Fashion,83,1,83,Card,4
625844840,3/5/2018,10:49,Male,Brookfield,NewYork,Yes,Clothing,50,4,200,Cash,2
34774979,1/28/2018,16:19,Male,Water tower,Chicago,Yes,Fashion,66,3,198,Card,3
623619957,3/9/2018,15:15,Male,Water tower,Chicago,Yes,Books,28,1,28,Gpay,3
602986760,1/6/2018,15:06,Male,Park lane,Dallas,No,Books,42,6,252,Cash,4
670908567,3/10/2018,11:10,Female,Brookfield,NewYork,No,Books,59,5,295,Cash,4
979420786,3/20/2018,14:21,Male,Water tower,Chicago,No,Fashion,31,2,62,Gpay,3
481154948,1/30/2018,18:23,Female,Brookfield,NewYork,Yes,Books,15,6,90,Gpay,2
784007917,1/21/2018,13:48,Female,Water tower,Chicago,Yes,Sporting,56,7,392,Card,3
706434356,1/18/2018,15:32,Female,Water tower,Chicago,Yes,Sporting,14,1,14,Cash,3
59014816,1/29/2018,19:48,Female,Park lane,Dallas,Yes,Fashion,91,5,455,Gpay,3
122276077,3/15/2018,17:29,Male,Brookfield,NewYork,No,Furniture,84,6,504,Card,5
882557922,1/23/2018,16:16,Male,Water tower,Chicago,No,Sporting,3,6,18,Card,1
999665753,3/5/2018,18:45,Male,Brookfield,NewYork,Yes,Groceries,38,6,228,Gpay,5
284607690,2/20/2018,12:36,Male,Park lane,Dallas,Yes,Sporting,51,7,357,Cash,1
832788886,1/6/2018,14:36,Male,Water tower,Chicago,Yes,Clothing,3,1,3,Cash,1
181135218,2/9/2018,13:30,Male,Park lane,Dallas,No,Books,47,3,141,Cash,2
134430315,1/4/2018,18:05,Female,Water tower,Chicago,Yes,Groceries,68,1,68,Cash,2
80554322,3/18/2018,14:30,Male,Brookfield,NewYork,Yes,Furniture,24,1,24,Card,2
618080777,2/2/2018,13:40,Female,Water tower,Chicago,No,Sporting,52,2,104,Cash,1
333447274,1/1/2018,11:40,Male,Park lane,Dallas,No,Books,47,7,329,Gpay,5
949102124,2/10/2018,15:48,Female,Park lane,Dallas,Yes,Books,83,7,581,Cash,5
391923538,1/15/2018,10:23,Male,Water tower,Chicago,No,Sporting,64,1,64,Gpay,2
387274915,3/28/2018,11:34,Male,Water tower,Chicago,No,Groceries,28,7,196,Cash,5
572172070,1/8/2018,13:02,Female,Water tower,Chicago,Yes,Furniture,5,5,25,Cash,2
158330556,2/6/2018,19:16,Male,Brookfield,NewYork,Yes,Furniture,32,6,192,Cash,1
29270534,1/25/2018,19:44,Male,Water tower,Chicago,Yes,Books,63,5,315,Cash,2
709410494,1/31/2018,19:44,Female,Brookfield,NewYork,No,Books,29,3,87,Gpay,2
366683041,2/16/2018,14:50,Male,Park lane,Dallas,No,Clothing,89,5,445,Cash,2
127682185,3/13/2018,13:45,Female,Park lane,Dallas,No,Furniture,8,6,48,Card,2
526803787,2/2/2018,10:54,Female,Park lane,Dallas,No,Furniture,20,2,40,Cash,4
765581059,2/10/2018,13:01,Female,Park lane,Dallas,No,Sporting,57,6,342,Cash,2
309210649,2/9/2018,15:53,Female,Water tower,Chicago,Yes,Fashion,93,7,651,Card,3
431475356,1/23/2018,13:48,Female,Water tower,Chicago,No,Clothing,88,4,352,Gpay,2
208922967,3/5/2018,15:28,Female,Brookfield,NewYork,No,Groceries,84,5,420,Cash,3
610220641,2/10/2018,19:40,Male,Park lane,Dallas,No,Furniture,82,5,410,Gpay,3
879983464,2/26/2018,17:16,Female,Brookfield,NewYork,Yes,Books,10,2,20,Gpay,2
891469665,3/11/2018,17:47,Male,Water tower,Chicago,Yes,Groceries,22,2,44,Card,1
735300355,2/23/2018,19:30,Male,Brookfield,NewYork,Yes,Groceries,34,5,170,Card,1
750235304,3/10/2018,10:31,Female,Water tower,Chicago,Yes,Books,51,3,153,Card,2
270212524,3/13/2018,14:29,Female,Brookfield,NewYork,Yes,Sporting,34,3,102,Gpay,1
767705654,1/30/2018,11:15,Male,Park lane,Dallas,No,Books,35,1,35,Cash,2
126122660,2/15/2018,20:26,Male,Water tower,Chicago,Yes,Fashion,60,6,360,Card,5
352435324,3/24/2018,12:40,Female,Brookfield,NewYork,Yes,Fashion,42,2,84,Cash,1
626352806,3/30/2018,10:17,Male,Park lane,Dallas,No,Sporting,16,2,32,Card,2
652672609,3/14/2018,20:23,Male,Park lane,Dallas,Yes,Groceries,88,4,352,Gpay,3
156806665,1/16/2018,10:55,Male,Brookfield,NewYork,Yes,Fashion,35,6,210,Cash,5
97731114,2/3/2018,15:33,Male,Water tower,Chicago,Yes,Furniture,85,3,255,Card,5
919895826,1/14/2018,17:12,Male,Brookfield,NewYork,Yes,Furniture,37,6,222,Cash,3
406115322,1/24/2018,16:49,Male,Water tower,Chicago,No,Sporting,99,2,198,Card,3
55446109,1/5/2018,13:11,Female,Brookfield,NewYork,Yes,Furniture,13,7,91,Gpay,4
814814063,2/8/2018,17:55,Male,Park lane,Dallas,Yes,Sporting,13,4,52,Card,1
144017872,3/3/2018,18:51,Female,Park lane,Dallas,Yes,Books,82,2,164,Card,2
160173319,2/14/2018,15:46,Female,Park lane,Dallas,No,Fashion,40,3,120,Card,5
636443509,1/21/2018,19:48,Male,Water tower,Chicago,Yes,Furniture,79,1,79,Card,4
546550680,3/2/2018,15:08,Male,Park lane,Dallas,Yes,Groceries,7,4,28,Card,2
691728724,3/21/2018,11:56,Male,Water tower,Chicago,No,Sporting,24,4,96,Gpay,4
23179110,1/6/2018,11:43,Male,Park lane,Dallas,Yes,Fashion,34,6,204,Cash,5
360225633,1/23/2018,15:53,Female,Water tower,Chicago,Yes,Furniture,44,5,220,Card,4
629076954,1/23/2018,13:53,Male,Water tower,Chicago,No,Books,43,5,215,Cash,2
579735898,3/20/2018,15:43,Female,Park lane,Dallas,Yes,Fashion,41,5,205,Gpay,2
615324500,3/18/2018,16:35,Female,Park lane,Dallas,Yes,Sporting,38,5,190,Card,3
321636517,2/2/2018,15:46,Male,Brookfield,NewYork,Yes,Clothing,58,3,174,Card,1
696587127,3/13/2018,15:58,Male,Park lane,Dallas,No,Books,78,7,546,Card,2
648059805,2/21/2018,20:31,Female,Brookfield,NewYork,No,Sporting,40,5,200,Gpay,1
980537272,3/14/2018,10:53,Male,Water tower,Chicago,No,Sporting,81,1,81,Cash,5
838547209,1/8/2018,18:43,Female,Park lane,Dallas,No,Sporting,87,3,261,Card,3
264069155,2/7/2018,11:01,Male,Water tower,Chicago,Yes,Sporting,1,2,2,Gpay,1
987505479,2/21/2018,15:56,Male,Water tower,Chicago,No,Sporting,63,4,252,Cash,1
736292714,2/8/2018,13:34,Female,Park lane,Dallas,Yes,Sporting,88,6,528,Cash,3
137417145,3/25/2018,14:43,Female,Park lane,Dallas,No,Clothing,69,5,345,Cash,3
685746853,2/7/2018,20:07,Female,Park lane,Dallas,No,Groceries,58,4,232,Card,2
625417060,3/4/2018,15:31,Male,Water tower,Chicago,No,Sporting,73,3,219,Gpay,3
546718114,1/5/2018,13:41,Female,Water tower,Chicago,No,Groceries,18,2,36,Cash,3
613986911,2/19/2018,15:47,Male,Brookfield,NewYork,No,Fashion,54,6,324,Card,2
838746464,3/12/2018,17:43,Female,Brookfield,NewYork,Yes,Furniture,23,7,161,Card,4
934711328,2/17/2018,17:38,Female,Water tower,Chicago,No,Clothing,80,3,240,Cash,2
134230335,2/26/2018,20:51,Male,Brookfield,NewYork,No,Books,88,5,440,Cash,5
284977676,1/28/2018,16:19,Male,Park lane,Dallas,No,Groceries,89,2,178,Cash,1
839513398,3/9/2018,19:08,Female,Brookfield,NewYork,Yes,Clothing,67,5,335,Gpay,2
322006600,1/8/2018,10:01,Female,Park lane,Dallas,No,Clothing,37,5,185,Card,5
81079897,3/28/2018,12:12,Female,Park lane,Dallas,Yes,Fashion,64,7,448,Gpay,1
340617715,1/19/2018,19:57,Male,Brookfield,NewYork,No,Sporting,2,1,2,Card,1
464762614,3/3/2018,10:38,Male,Water tower,Chicago,No,Fashion,61,1,61,Cash,2
497734676,2/9/2018,14:14,Male,Park lane,Dallas,No,Sporting,5,4,20,Cash,3
614557665,3/22/2018,17:16,Female,Park lane,Dallas,No,Clothing,49,3,147,Cash,5
158012185,3/9/2018,11:46,Male,Brookfield,NewYork,No,Books,1,3,3,Gpay,2
719253789,3/15/2018,18:37,Female,Brookfield,NewYork,No,Clothing,92,7,644,Gpay,4
34442223,1/10/2018,17:24,Male,Brookfield,NewYork,No,Clothing,88,3,264,Gpay,1
418253101,3/14/2018,12:25,Female,Brookfield,NewYork,No,Fashion,81,2,162,Gpay,5
741817151,2/10/2018,14:43,Female,Brookfield,NewYork,No,Furniture,83,3,249,Gpay,1
169440268,2/17/2018,14:42,Female,Brookfield,NewYork,No,Groceries,4,7,28,Gpay,5
979059991,3/26/2018,13:48,Female,Brookfield,NewYork,Yes,Books,84,3,252,Gpay,3
266635768,1/29/2018,14:30,Male,Water tower,Chicago,Yes,Groceries,39,6,234,Cash,2
321374195,3/17/2018,14:16,Female,Water tower,Chicago,No,Clothing,30,2,60,Cash,4
245049016,1/20/2018,10:03,Female,Park lane,Dallas,No,Furniture,74,4,296,Card,4
737210,1/20/2018,20:47,Female,Water tower,Chicago,Yes,Furniture,88,1,88,Cash,5
941364541,3/13/2018,14:53,Female,Brookfield,NewYork,No,Sporting,19,7,133,Cash,1
752407865,1/15/2018,10:01,Male,Water tower,Chicago,Yes,Clothing,25,4,100,Cash,5
699906043,2/15/2018,12:58,Male,Brookfield,NewYork,Yes,Furniture,96,7,672,Card,3
927909627,3/2/2018,13:35,Male,Brookfield,NewYork,No,Books,54,1,54,Card,1
455112063,3/19/2018,17:30,Female,Brookfield,NewYork,Yes,Clothing,3,3,9,Cash,2
446582560,1/31/2018,19:00,Male,Water tower,Chicago,No,Fashion,29,5,145,Cash,4
818829599,3/26/2018,11:19,Male,Park lane,Dallas,No,Groceries,31,4,124,Card,3
556589713,2/20/2018,17:17,Male,Water tower,Chicago,Yes,Groceries,3,5,15,Gpay,3
82324424,2/6/2018,11:44,Male,Brookfield,NewYork,No,Clothing,71,5,355,Card,3
783661702,1/29/2018,15:44,Female,Brookfield,NewYork,No,Clothing,89,7,623,Cash,5
759171975,1/31/2018,10:13,Female,Water tower,Chicago,Yes,Clothing,31,7,217,Gpay,3
